DelayRatio
0.8203592814371258
0.23333333333333334
0.09933774834437085
0.21739130434782608
0.25
0.09195402298850575
0.36507936507936506
0.39444444444444443
0.07692307692307693
0.024390243902439025
0.2348993288590604
0.2
0.1839080459770115
0.25
0.0975609756097561
0.19834710743801653
0.18543046357615894
0.1891891891891892
0.09090909090909091
0.18243243243243243
0.0
0.20588235294117646
0.17
0.37748344370860926
0.052980132450331126
0.23
0.21428571428571427
0.2727272727272727
0.07749077490774908
0.145
0.18181818181818182
0.31
0.09375
0.21875
0.14285714285714285
0.2857142857142857
0.3125
0.26
0.12195121951219512
0.12
0.19834710743801653
0.15625
0.06842105263157895
0.3918918918918919
0.1565217391304348
0.047619047619047616
0.13043478260869565
0.375
0.11428571428571428
0.047619047619047616
0.17073170731707318
0.13043478260869565
0.25
0.25
0.13333333333333333
0.06896551724137931
0.34782608695652173
0.15454545454545454
0.40229885057471265
0.25925925925925924
0.195
0.16666666666666666
0.045454545454545456
0.2
0.17647058823529413
0.17880794701986755
0.07407407407407407
0.22727272727272727
0.32323232323232326
0.23478260869565218
0.1889763779527559
0.07317073170731707
0.1276595744680851
0.3106060606060606
0.14285714285714285
0.34375
0.4888888888888889
0.09523809523809523
0.1875
0.06542056074766354
0.26548672566371684
0.06451612903225806
0.4898989898989899
0.03125
0.1951219512195122
0.039735099337748346
0.06451612903225806
0.1282051282051282
0.07874015748031496
0.06837606837606838
0.40789473684210525
0.2550335570469799
0.22794117647058823
0.0963855421686747
0.10285714285714286
0.10588235294117647
0.175
0.3053435114503817
0.05263157894736842
0.36585365853658536
0.059602649006622516
0.0
0.28125
0.1744186046511628
0.25
0.1794871794871795
0.1056701030927835
0.11
0.23097112860892388
0.0
0.29464285714285715
0.42857142857142855
0.12195121951219512
0.0778816199376947
0.14634146341463414
0.25287356321839083
0.25
0.0
0.176
0.1282051282051282
0.11570247933884298
0.0975609756097561
0.15
0.525
0.0718232044198895
0.18404907975460122
0.10526315789473684
0.18181818181818182
0.3548387096774194
0.023809523809523808
0.19753086419753085
0.21428571428571427
0.043478260869565216
0.19205298013245034
0.15873015873015872
0.12903225806451613
0.10596026490066225
0.0975609756097561
0.0
0.18666666666666668
0.06451612903225806
0.07317073170731707
0.12598425196850394
0.5
0.1796875
0.23178807947019867
0.125
0.14634146341463414
0.23809523809523808
0.12903225806451613
0.06451612903225806
0.21052631578947367
0.0729483282674772
0.125
0.13245033112582782
0.4482758620689655
0.16
0.2926829268292683
0.15
0.034482758620689655
0.14049586776859505
0.42857142857142855
0.3786407766990291
0.20930232558139536
0.21666666666666667
0.15625
0.3697478991596639
0.08536585365853659
0.125
0.2222222222222222
0.17647058823529413
0.0
0.2878787878787879
0.12605042016806722
0.2662337662337662
0.12396694214876033
0.13636363636363635
0.11494252873563218
0.1586021505376344
0.05128205128205128
0.1164021164021164
0.43820224719101125
0.225
0.2777777777777778
0.09375
0.12195121951219512
0.16666666666666666
0.6416040100250626
0.2647058823529412
0.04878048780487805
0.15
0.08333333333333333
0.030303030303030304
0.02127659574468085
0.2222222222222222
0.6262626262626263
0.14634146341463414
0.315028901734104
0.1875
0.0975609756097561
0.28125
0.2
0.15894039735099338
0.05
0.38578680203045684
0.17543859649122806
0.28205128205128205
0.075
0.06779661016949153
0.3464566929133858
0.25663716814159293
0.08547008547008547
0.2857142857142857
0.1
0.05725190839694656
0.3170731707317073
0.10416666666666667
0.11290322580645161
0.3076923076923077
0.05
0.041666666666666664
0.0
0.3411764705882353
0.1044776119402985
0.2222222222222222
0.17073170731707318
0.1
0.07317073170731707
0.30833333333333335
0.2804878048780488
0.060240963855421686
0.0
